,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
150,Chevrolet,D-Max,2015,Diésel,2,Mecánica,2.5,Pick-Up,NA,175000 km,86.000.000,https://carro.mercadolibre.com.co/MCO-933122571-chevrolet-d-max-2015-25l-4x4-_JM,Armenia - Quindio
151,Suzuki,S-Cross,2019,Gasolina,5,Automática,1.6,Camioneta,NA,44000 km,66.000.000,https://carro.mercadolibre.com.co/MCO-931951279-suzuki-s-cross-2019-16-ga-2wd-_JM,Calarcá - Quindio
152,Chevrolet,Tracker,2017,Gasolina,5,Mecánica,1.8,Camioneta,NA,89500 km,57.000.000,https://carro.mercadolibre.com.co/MCO-931505764-chevrolet-tracker-2017-18-ls-mecanica-_JM,Armenia - Quindio
153,Mazda,626,2004,Rojo,Gasolina,4,Automática,Transversal,Sedán,240000 km,20.000.000,https://carro.mercadolibre.com.co/MCO-926907623-mazda-milenio-_JM,Armenia - Quindio
154,Chevrolet,Aveo,2011,Plateado,Gasolina,4,Mecánica,1.5,Sedán,147000 km,24.000.000,https://carro.mercadolibre.com.co/MCO-923946927-chevrolet-aveo-_JM,Armenia - Quindio
155,Chevrolet,Tracker,2018,Gasolina,5,Mecánica,1.8,Camioneta,NA,62200 km,65.000.000,https://carro.mercadolibre.com.co/MCO-927254265-chevrolet-tracker-2018-18-lt-_JM,Armenia - Quindio
156,Chevrolet,Aveo,2013,Gasolina,4,Mecánica,1.5,Sedán,NA,108889 km,27.000.000,https://carro.mercadolibre.com.co/MCO-938838114-chevrolet-aveo-2013-15-family-_JM,Armenia - Quindio
157,Chevrolet,Super carry,2005,Blanco,Gasolina,5,Mecánica,1.0,Camioneta,500500 km,21.900.000,https://carro.mercadolibre.com.co/MCO-939264490-chevrolet-super-carry-2005-_JM,Armenia - Quindio
158,Nissan,Kicks,2017,Gasolina,5,Automática,1.6,Camioneta,NA,88000 km,68.000.000,https://carro.mercadolibre.com.co/MCO-937672366-nissan-kicks-2017-16-advance-_JM,Armenia - Quindio
159,Mazda,B2200,1992,Gasolina,2,Mecánica,2.2,Pick-Up,NA,289000 km,21.500.000,https://carro.mercadolibre.com.co/MCO-937165674-mazda-b2200-1992-22-b2200-4x2-_JM,Armenia - Quindio
160,Renault,Twingo,2010,Gasolina,5,Mecánica,1.2,Hatchback,NA,126500 km,17.500.000,https://carro.mercadolibre.com.co/MCO-936188025-renault-twingo-2010-12-access-_JM,Armenia - Quindio
161,Audi,A4,2010,Gasolina,4,Mecánica,1.8,Sedán,NA,114202 km,51.000.000,https://carro.mercadolibre.com.co/MCO-936193412-audi-a4-2010-18-tfsi-comfort-_JM,Armenia - Quindio
162,Jeep,Cherokee,2017,Negro,Gasolina,5,Automática,3.2,Camioneta,49000 km,98.000.000,https://carro.mercadolibre.com.co/MCO-934951148-jeep-cherokee-longitude-_JM,Armenia - Quindio
163,Nissan,Patrol,1986,Gasolina,5,Mecánica,4.0,Camioneta,NA,100000 km,42.000.000,https://carro.mercadolibre.com.co/MCO-932006716-nissan-patrol-1986-40-k160-_JM,Armenia - Quindio
164,Hyundai,Accent,2016,Gasolina,4,Mecánica,1.6,Sedán,NA,370000 km,120.000.000,https://carro.mercadolibre.com.co/MCO-930923150-hyundai-accent-2016-s-pony-gl-_JM,Armenia - Quindio
165,Chevrolet,Samurai,1998,Gasolina,5,Mecánica,1.3,Camioneta,NA,200000 km,26.000.000,https://carro.mercadolibre.com.co/MCO-929743559-chevrolet-samurai-1998-13-_JM,Armenia - Quindio
166,Subaru,Forester,2017,Rojo,Gasolina,5,Automática,2.0,Camioneta,96000 km,95.000.000,https://carro.mercadolibre.com.co/MCO-929407251-subaru-forester-_JM,Armenia - Quindio
167,Volkswagen,Tiguan,2012,Gasolina,5,Mecánica,2.0,Camioneta,NA,82000 km,55.000.000,https://carro.mercadolibre.com.co/MCO-925296621-volkswagen-tiguan-2012-20-sport-style-_JM,Armenia - Quindio
168,Renault,Twingo,2005,Gasolina,5,Mecánica,1.2,Hatchback,NA,220000 km,15.000.000,https://carro.mercadolibre.com.co/MCO-925013781-renault-twingo-2005-12-u-authentique-_JM,Salento - Quindio
169,Mazda,1991,2022,Blanco,Gasolina,3,Mecánica,2000,Furgón,375706 km,23.900.000,https://carro.mercadolibre.com.co/MCO-923231406-mazda-b2000-furgon-modelo-1991-_JM,LUNES A DOMINGO
170,Audi,A4,2009,Gasolina,4,Mecánica,1.8,Sedán,NA,140000 km,45.000.000,https://carro.mercadolibre.com.co/MCO-935244967-audi-a4-2009-18-tfsi-4-p-_JM,Armenia - Quindio
171,Subaru,XV,2016,Azul,Gasolina,5,Mecánica,2.0,Camioneta,60000 km,79.900.000,https://carro.mercadolibre.com.co/MCO-936105418-subaru-xv-2016-full-_JM,Armenia - Quindio
172,Chevrolet,N200,2011,Gasolina,2,Mecánica,1.2,Furgón,NA,1000 km,27.000.000,https://carro.mercadolibre.com.co/MCO-938831904-chevrolet-n200-2011-12-cargo-_JM,Armenia - Quindio
173,Chevrolet,Sail,2014,Gasolina,4,Mecánica,1.4,Sedán,NA,145000 km,26.700.000,https://carro.mercadolibre.com.co/MCO-937028727-chevrolet-sail-2014-14-ls-_JM,Armenia - Quindio
174,Renault,Kwid,2021,Gasolina,5,Mecánica,1.0,Camioneta,NA,55000 km,41.000.000,https://carro.mercadolibre.com.co/MCO-937043503-renault-kwid-2021-10-12v-_JM,Armenia - Quindio
175,Ford,Fiesta,2018,Gasolina,4,Automática,1.6,Sedán,NA,300 km,55.000.000,https://carro.mercadolibre.com.co/MCO-936430683-ford-fiesta-2018-16-sportback-titanium-_JM,Armenia - Quindio
176,Nissan,Tiida,2013,Gasolina,5,Mecánica,1.8,Hatchback,NA,147000 km,34.000.000,https://carro.mercadolibre.com.co/MCO-933723934-nissan-tiida-2013-18-emotion-_JM,Armenia - Quindio
177,Renault,Clio,2015,Gasolina,5,Mecánica,1.2,Hatchback,NA,110000 km,29.000.000,https://carro.mercadolibre.com.co/MCO-932792321-renault-clio-2015-12-campus-_JM,Armenia - Quindio
178,Chevrolet,Beat,2020,Gasolina,4,Mecánica,1.2,Sedán,NA,111000 km,130.000.000,https://carro.mercadolibre.com.co/MCO-932646140-chevrolet-beat-2020-12-ltz-mecanica-_JM,Armenia - Quindio
179,Toyota,4Runner,2018,Gasolina,5,Automática,4.0,Camioneta,NA,86000 km,209.000.000,https://carro.mercadolibre.com.co/MCO-931430538-toyota-4runner-2018-40-limited-fl-_JM,Armenia - Quindio
180,Subaru,Forester,2018,Gasolina,5,Automática,2.0,Camioneta,NA,37000 km,104.900.000,https://carro.mercadolibre.com.co/MCO-929131657-subaru-forester-2018-20-xt-_JM,Armenia - Quindio
181,Renault,Symbol,2006,Gasolina,4,Mecánica,1.4,Sedán,NA,151968 km,15.800.000,https://carro.mercadolibre.com.co/MCO-927805921-renault-symbol-2006-14-alize-_JM,Armenia - Quindio
182,Chevrolet,Aveo,2008,Gasolina,5,Mecánica,1.4,Hatchback,NA,131000 km,23.500.000,https://carro.mercadolibre.com.co/MCO-927105101-chevrolet-aveo-2008-14-gti-limited-_JM,Calarcá - Quindio
183,Hyundai,Elantra,2012,Dorado,Gasolina,5,Mecánica,Sedán,NA,90000 km,42.500.000,https://carro.mercadolibre.com.co/MCO-924680521-hyundai-elantra-_JM,Armenia - Quindio
184,Toyota,RAV4,2008,Gasolina,5,Mecánica,2.4,Camioneta,NA,172000 km,48.000.000,https://carro.mercadolibre.com.co/MCO-939029029-toyota-rav4-2008-24-imperial-_JM,Armenia - Quindio
185,Audi,Q5,2015,Plateado,Gasolina,5,Automática,2.0,Camioneta,109405 km,90.000.000,https://carro.mercadolibre.com.co/MCO-934422873-audi-q5-_JM,luneas a lunes 9-9
186,Nissan,Sentra,2001,Plateado,Gasolina,4,Mecánica,1.6,Sedán,131000 km,16.000.000,https://carro.mercadolibre.com.co/MCO-939447062-nissan-_JM,Armenia - Quindio
187,Nissan,X-Trail,2020,Blanco,Gasolina,5,Automática,2.5,Camioneta,35000 km,125.000.000,https://carro.mercadolibre.com.co/MCO-938917414-nissan-xtrail-2020-_JM,Armenia - Quindio
188,Nissan,Urvan,2011,Diésel,5,Automática,3.0,Camioneta,NA,228000 km,62.000.000,https://carro.mercadolibre.com.co/MCO-936524322-nissan-urvan-2011-30-diesel-_JM,Armenia - Quindio
189,Mazda,2,2016,Gasolina,5,Mecánica,1.5,Hatchback,NA,74000 km,56.500.000,https://carro.mercadolibre.com.co/MCO-935168741-mazda-2-2016-15-grand-touring-_JM,Armenia - Quindio
190,Volkswagen,Gol,2021,Gasolina,5,Automática,1.6,Hatchback,NA,14000 km,55.000.000,https://carro.mercadolibre.com.co/MCO-934406303-volkswagen-gol-2021-16-comfortline-_JM,Génova - Quindio
191,Renault,Duster,2013,Gasolina,5,Mecánica,2.0,Camioneta,NA,118000 km,44.500.000,https://carro.mercadolibre.com.co/MCO-933924676-renault-duster-2013-20-dynamique-4x2-_JM,Armenia - Quindio
192,Hyundai,Accent,2015,Gasolina,4,Mecánica,1.4,Sedán,NA,97000 km,42.000.000,https://carro.mercadolibre.com.co/MCO-929306676-hyundai-accent-2015-14l-4-p-_JM,Armenia - Quindio
193,Ford,Fiesta,2016,Gasolina,5,Mecánica,1.6,Hatchback,NA,64300 km,43.000.000,https://carro.mercadolibre.com.co/MCO-929129721-ford-fiesta-2016-16-hatchback-se-_JM,Armenia - Quindio
194,Volkswagen,Gol,2004,Gasolina,5,Mecánica,1.8,Hatchback,NA,140000 km,17.500.000,https://carro.mercadolibre.com.co/MCO-928849846-volkswagen-gol-2004-18-highline-_JM,Armenia - Quindio
195,Renault,Duster,2013,Gasolina,5,Mecánica,2.0,Camioneta,NA,118600 km,44.000.000,https://carro.mercadolibre.com.co/MCO-928461837-renault-duster-2013-20-dynamique-4x2-_JM,Armenia - Quindio
196,Mazda,CX-5,2020,Gasolina,5,Automática,2.0,Camioneta,NA,37000 km,115.000.000,https://carro.mercadolibre.com.co/MCO-926133621-mazda-cx-5-2020-20-touring-camioneta-_JM,Armenia - Quindio
197,Ford,Edge,2011,Gasolina,5,Automática,3.5,Camioneta,NA,158000 km,57.000.000,https://carro.mercadolibre.com.co/MCO-925533620-ford-edge-2011-35-se-fl-_JM,Armenia - Quindio
198,Renault,Duster,2014,Gasolina,5,Mecánica,2.0,Camioneta,NA,110000 km,46.800.000,https://carro.mercadolibre.com.co/MCO-924785299-renault-duster-2014-20-dynamique-4x2-_JM,Armenia - Quindio
199,Nissan,Qashqai,2015,Blanco,Gasolina,5,Automática,2.0,Camioneta,77000 km,72.500.000,https://carro.mercadolibre.com.co/MCO-935614121-nissan-qashqai-2015-_JM,Armenia - Quindio
200,Nissan,Frontier,2013,Gasolina,2,Mecánica,2.4,Pick-Up,NA,136000 km,49.000.000,https://carro.mercadolibre.com.co/MCO-936266880-nissan-frontier-2013-24l-chasis-_JM,Armenia - Quindio
201,Chevrolet,Aveo,2007,Plateado,Gasolina,5,Mecánica,1.4,NA,173900 km,20.000.000,https://carro.mercadolibre.com.co/MCO-926493343-chevrolet-aveo-sedan-_JM,Armenia - Quindio
202,Mazda,2,2017,Gasolina,5,Automática,1.5,Hatchback,NA,88000 km,61.000.000,https://carro.mercadolibre.com.co/MCO-922661337-mazda-2-2017-15-grand-touring-_JM,Armenia - Quindio
203,Dodge,Ram,2012,Plateado,Gasolina,4,Automática,5.7,Pick-Up,30000 km,110.000.000,https://carro.mercadolibre.com.co/MCO-939002852-dodge-ram-_JM,Armenia - Quindio
204,Chevrolet,Swift,1992,Gasolina,5,Mecánica,1.3,Hatchback,NA,154000 km,19.500.000,https://carro.mercadolibre.com.co/MCO-937009833-chevrolet-swift-1992-13-gti-_JM,Armenia - Quindio
205,Nissan,March,2018,Gasolina,5,Automática,1.6,Hatchback,NA,41900 km,46.500.000,https://carro.mercadolibre.com.co/MCO-930452218-nissan-march-2018-16-advance-_JM,Armenia - Quindio
206,Nissan,March,2014,Gris,Gasolina,5,Mecánica,1.6,Hatchback,99264 km,33.000.000,https://carro.mercadolibre.com.co/MCO-923695686-nissan-march-16-_JM,Armenia - Quindio
207,Nissan,March,2014,Gris,Gasolina,5,Mecánica,1.6,Hatchback,99264 km,33.000.000,https://carro.mercadolibre.com.co/MCO-923695686-nissan-march-16-_JM,Armenia - Quindio
208,Ford,Fusion,2017,Gasolina,4,Automática,2.0,Sedán,NA,51000 km,75.500.000,https://carro.mercadolibre.com.co/MCO-934579801-ford-fusion-2017-20-titanium-245-hp-_JM,Armenia - Quindio
209,Kia,Rio,2015,Rojo,Gasolina,5,Mecánica,1.400,NA,84000 km,45.500.000,https://carro.mercadolibre.com.co/MCO-931195272-kia-rio-ub-ex-14-_JM,Armenia - Quindio
210,Renault,Twingo,2011,Gasolina,5,Mecánica,1.2,Hatchback,NA,175000 km,18.500.000,https://carro.mercadolibre.com.co/MCO-931162771-renault-twingo-2011-12-access-_JM,Armenia - Quindio
211,Renault,Koleos,2015,Gasolina,5,Mecánica,2.5,Camioneta,NA,100000 km,57.000.000,https://carro.mercadolibre.com.co/MCO-928788847-renault-koleos-2015-25-dynamique-_JM,Armenia - Quindio
212,Mazda,2,2017,Gris,Gasolina,5,Automática,1.5,Hatchback,58000 km,61.900.000,https://carro.mercadolibre.com.co/MCO-924555128-mazda-2-grand-touring-_JM,Armenia - Quindio
213,Mazda,3,2016,Gasolina,4,Mecánica,2.0,Sedán,NA,71000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-925344417-mazda-3-2016-20-touring-_JM,Armenia - Quindio
214,Kia,Rio,2016,Plateado,Gasolina,4,Mecánica,1.2,Sedán,59968 km,44.900.000,https://carro.mercadolibre.com.co/MCO-933365588-kia-rio-125-4-p-_JM,Armenia - Quindio
215,Mazda,3,2020,Gasolina,4,Automática,2.0,Sedán,NA,44000 km,97.000.000,https://carro.mercadolibre.com.co/MCO-923998981-mazda-3-2020-20-grand-touring-lx-_JM,Armenia - Quindio
216,Nissan,Frontier,2015,Gasolina,2,Mecánica,2.4,Pick-Up,NA,130000 km,61.000.000,https://carro.mercadolibre.com.co/MCO-934429224-nissan-frontier-2015-24l-4x2-_JM,Armenia - Quindio
217,Chevrolet,Spark GT,2016,Blanco,Gasolina,5,Mecánica,1.200,Hatchback,39556 km,33.500.000,https://carro.mercadolibre.com.co/MCO-938959928-chevrolet-spark-gt-_JM,Armenia - Quindio
218,Renault,R9,1991,Blanco,Gasolina,4,Mecánica,1.4,Sedán,1000 km,5.300.000,https://carro.mercadolibre.com.co/MCO-937671685-renault-9-modelo-91-_JM,7 am
219,Toyota,Land Cruiser,1995,Gasolina,5,Mecánica,4.5,Camioneta,NA,3000 km,69.000.000,https://carro.mercadolibre.com.co/MCO-937019226-toyota-land-cruiser-1995-45-fzj73-_JM,Armenia - Quindio
220,Renault,Logan,2010,Gasolina,4,Mecánica,1.4,Sedán,NA,210000 km,23.500.000,https://carro.mercadolibre.com.co/MCO-936694930-renault-logan-2010-14-entry-familier-_JM,Armenia - Quindio
221,Renault,Kwid,2021,Plateado,Gasolina,5,Mecánica,1.0,Camioneta,10000 km,46.000.000,https://carro.mercadolibre.com.co/MCO-929999536-renault-kwid-outsider-unica-duena-_JM,Armenia - Quindio
222,Renault,Duster,2014,Gasolina,5,Mecánica,1.6,Camioneta,NA,130000 km,42.900.000,https://carro.mercadolibre.com.co/MCO-924757717-renault-duster-2014-16-expression-mecanica-_JM,Armenia - Quindio
223,Mazda,3,2016,Blanco,Gasolina,5,Mecánica,2000,Sedán,108000 km,58.000.000,https://carro.mercadolibre.com.co/MCO-930088152-mazda-3-prime-modelo-2016-_JM,Armenia - Quindio
224,Dodge,Journey,2011,Gasolina,5,Mecánica,2.4,Camioneta,NA,93000 km,41.000.000,https://carro.mercadolibre.com.co/MCO-931241892-dodge-journey-2011-24-secrew-_JM,Calarcá - Quindio
225,Volkswagen,Voyage,2020,Gris,Gasolina,4,Mecánica,1.6,Sedán,22000 km,45.000.000,https://carro.mercadolibre.com.co/MCO-930169547-wolkswagen-voyage-_JM,Armenia - Quindio
226,Chevrolet,Onix,2016,Gasolina,5,Mecánica,1.4,Hatchback,NA,77000 km,44.000.000,https://carro.mercadolibre.com.co/MCO-939007810-chevrolet-onix-2016-14-ltz-_JM,Armenia - Quindio
227,Chevrolet,Sonic,2015,Gasolina,4,Mecánica,1.6,Sedán,NA,97000 km,37.000.000,https://carro.mercadolibre.com.co/MCO-935243000-chevrolet-sonic-2015-16-lt-4-p-_JM,Montenegro - Quindio
228,Nissan,X-Trail,2014,Dorado,Gasolina,5,Mecánica,2.5,Camioneta,89839 km,65.000.000,https://carro.mercadolibre.com.co/MCO-910946224-nissan-x-trail-25x-ltd-_JM,Armenia - Quindio
229,Mitsubishi,L200 SPORTERO,2007,Diésel,2,Mecánica,2.5,Pick-Up,NA,288000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-894755984-mitsubishi-l200-sportero-2007-25-superlujo-_JM,Armenia - Quindio
